812;218;138;675;240;86;3;1
724;729;138;726;320;482;4;0
83;458;138;689;453;133;3;1
117;7;65;48;2;556;2;0
28;222;27;78;279;9;2;0
699;417;171;141;47;423;2;0
289;544;138;287;171;225;3;1
158;834;29;415;228;578;2;0
203;498;104;771;228;307;2;0
695;687;207;648;228;403;2;1
540;127;138;146;228;302;3;1
191;137;138;639;287;81;3;1
338;59;138;480;221;441;3;1
298;219;138;642;287;56;3;0
42;551;138;622;228;74;3;1
637;425;121;478;228;542;2;1
650;70;26;383;96;296;2;0
480;577;281;238;48;413;2;0
24;343;138;15;463;3;3;0
113;93;138;230;110;48;3;1
34;732;138;279;43;25;3;1
363;11;138;646;243;490;3;1
508;414;138;102;331;339;0;1
282;360;138;473;93;49;3;1
299;588;244;468;106;151;2;0
752;744;138;226;126;219;3;1
63;200;29;414;228;480;2;0
522;401;138;552;197;48;3;1
437;30;116;458;293;398;2;1
278;585;124;90;94;149;2;1
688;702;291;490;228;360;2;1
468;727;238;780;228;455;2;1
61;16;29;412;228;260;2;0
503;388;138;541;228;121;3;1
373;9;153;616;447;269;2;0
58;663;137;328;49;151;2;0
684;337;198;340;373;156;2;0
48;225;23;160;228;512;2;0
414;800;266;739;228;147;2;0
518;73;23;732;97;474;2;0
694;313;138;432;395;73;3;1
35;344;62;191;228;189;2;0
525;161;23;430;228;355;2;0
260;525;252;542;228;203;2;1
361;534;140;7;366;510;2;0
493;395;132;510;228;327;2;1
784;777;138;592;140;317;3;1
411;302;138;574;274;80;3;1
641;122;159;405;228;477;2;0
486;364;138;101;266;303;0;1
400;297;200;256;228;151;2;0
760;46;138;235;37;130;3;1
638;802;121;479;228;295;2;0
104;321;256;434;228;36;2;0
102;728;197;138;296;504;2;0
140;25;258;201;214;167;2;1
38;564;88;819;228;237;2;0
768;613;317;313;158;5;2;0
748;270;311;720;228;151;2;0
410;304;144;488;228;356;2;0
494;374;36;331;228;371;2;1
97;20;55;49;228;549;2;0
6;755;138;419;34;482;3;1
230;589;260;516;228;538;2;0
665;656;285;460;381;547;2;0
531;271;23;136;228;388;2;0
120;97;138;660;112;568;3;1
488;133;138;578;322;520;3;1
484;581;34;668;228;564;2;1
291;348;138;97;408;513;0;1
799;294;7;158;228;352;2;1
667;658;332;615;167;151;2;1
209;82;104;770;228;194;2;0
587;495;138;409;355;88;3;1
701;116;215;305;228;241;2;0
367;52;148;515;392;146;2;0
128;591;24;380;115;493;2;0
47;648;23;377;357;392;2;0
333;249;138;644;217;409;3;1
584;239;165;322;228;458;2;0
645;519;321;244;228;455;2;0
446;557;109;119;204;381;2;0
612;817;138;776;228;102;3;0
682;693;104;801;118;486;2;1
643;419;261;55;228;300;2;0
370;433;149;659;336;360;2;0
575;477;138;145;228;482;3;1
303;56;269;729;79;514;2;0
466;807;138;388;312;544;3;1
492;828;192;29;365;535;2;0
3;6;138;34;1;534;3;1
162;118;138;444;131;80;3;1
73;128;138;595;228;280;3;1
52;199;168;451;130;127;2;0
705;120;324;540;134;192;2;0
284;10;138;640;192;444;3;1
568;448;138;221;228;576;3;1
108;90;138;87;228;94;3;1
186;308;291;68;228;460;2;0
385;36;138;734;259;48;3;1
593;115;138;172;228;326;3;1
835;45;41;5;58;398;2;1
371;54;150;165;232;511;2;0
786;452;138;794;362;325;3;1
308;230;138;116;201;281;3;0
176;619;28;403;292;151;2;1
442;351;215;306;228;477;2;1
462;635;228;38;228;562;2;0
803;400;143;262;228;335;2;0
329;247;138;735;53;99;3;1
615;442;89;563;344;151;2;0
277;804;138;835;228;92;3;1
326;242;138;260;210;77;3;1
210;514;138;3;169;569;3;1
136;18;76;545;228;242;2;0
726;184;304;298;281;199;2;0
66;696;138;271;228;14;3;1
526;703;112;374;48;142;2;1
720;126;218;406;66;432;2;0
335;769;209;324;430;124;2;1
317;717;138;500;228;64;3;0
344;724;195;567;178;477;2;1
167;835;65;524;228;560;2;1
730;634;41;733;368;407;2;0
267;195;138;560;125;218;3;1
706;338;296;329;128;463;2;0
67;378;35;730;228;126;2;1
502;387;138;202;31;30;3;1
483;363;138;104;228;506;3;0
143;785;137;354;404;478;2;0
170;684;138;291;65;531;3;1
589;307;138;173;185;328;3;1
245;38;274;47;228;200;2;1
365;384;138;647;246;279;3;1
514;113;298;58;255;574;2;0
756;765;291;209;228;349;2;0
471;203;138;397;284;48;3;1
107;515;138;293;228;57;3;0
388;501;138;633;181;397;3;1
564;254;253;511;371;190;2;0
549;428;194;183;228;458;2;0
439;565;215;364;48;151;2;0
722;701;138;760;435;304;0;1
33;34;338;629;228;274;2;0
472;760;138;707;361;322;3;1
757;747;251;582;399;360;2;1
426;609;212;124;378;270;2;1
474;584;239;557;377;502;2;0
30;473;138;687;228;215;3;1
190;286;317;775;261;331;2;0
419;319;29;83;237;421;2;0
736;63;96;725;228;555;2;1
627;393;262;61;228;458;2;1
17;17;138;129;20;22;3;1
342;109;138;425;390;221;3;1
537;106;77;285;119;560;2;1
597;770;138;257;228;31;3;0
456;223;43;137;376;350;2;0
407;72;63;75;7;458;2;0
648;256;268;205;33;204;2;0
56;466;138;404;64;119;3;1
631;456;138;702;351;78;3;1
287;117;126;344;48;383;2;0
718;712;138;821;319;402;3;1
59;774;29;378;228;275;2;0
69;602;37;436;380;360;2;0
738;749;138;25;228;59;3;1
512;394;163;818;228;178;2;1
166;497;138;606;228;13;3;1
824;183;279;600;460;368;2;0
357;469;138;785;228;48;3;0
775;416;64;11;228;564;2;0
680;683;138;163;228;222;3;1
324;244;161;357;209;463;2;1
234;167;138;610;176;301;3;1
778;503;138;495;154;482;3;0
780;516;104;368;318;269;2;1
801;653;92;126;354;6;2;1
836;725;138;269;466;48;3;0
675;814;138;686;391;543;3;0
387;285;83;369;260;400;2;1
2;202;138;539;228;48;3;1
216;709;104;786;272;433;2;0
212;766;104;612;228;357;2;1
84;62;138;52;89;48;3;1
211;248;104;73;143;560;2;0
823;228;191;793;228;536;2;0
693;175;138;731;228;82;3;1
346;789;138;632;228;77;3;1
130;608;80;253;115;494;2;0
422;659;208;554;383;453;2;0
408;157;316;343;228;276;2;0
815;483;138;398;228;41;3;1
163;257;19;214;228;272;2;0
427;325;138;418;180;252;3;1
178;214;287;280;228;360;2;0
656;521;273;763;30;554;2;0
822;231;335;672;202;205;2;0
352;468;138;14;60;115;3;1
785;142;138;808;161;482;3;0
779;148;138;370;51;108;3;1
399;567;193;42;9;431;2;0
243;177;41;250;265;473;2;0
110;91;138;519;109;69;3;1
91;77;138;37;277;48;3;1
257;180;138;719;327;50;3;1
386;284;177;317;228;337;2;0
715;805;138;469;229;42;3;0
62;269;29;8;222;437;2;1
134;100;138;224;90;139;3;0
504;681;115;759;228;398;2;1
14;715;138;314;228;18;3;1
671;660;281;576;386;145;2;1
322;240;9;168;208;458;2;1
87;586;99;429;95;578;2;0
475;358;189;601;244;578;2;1
229;568;61;751;393;366;2;1
269;545;95;348;305;297;2;1
664;574;280;206;32;472;2;0
689;624;291;583;228;571;2;0
434;332;138;445;290;183;3;1
189;40;138;838;228;103;3;1
268;550;33;282;133;360;2;1
237;245;227;142;228;350;2;0
406;318;15;64;228;458;2;0
46;224;23;362;154;285;2;1
570;451;45;461;228;327;2;1
391;746;138;527;228;48;3;0
377;283;138;811;258;370;3;1
810;813;138;113;432;314;3;1
